posted_date,occurrence_date,time,city,state,shape,duration,summary
12/18/14,12/15/14,20:00,Longwood,FL,Chevron,5 minutes,6 lights in a chevron shape.
12/18/14,12/13/14,20:30,Vero Beach,FL,Sphere,40 seconds,Red sphere with yellow light in middle.
12/18/14,12/13/14,19:15,Ocala,FL,Unknown,5-10 minutes,Multiple lights hovering in the sky.
12/18/14,12/12/14,22:20,Palm Coast,FL,Unknown,2 minutes,2 bright white lights size of headlights on a car with white light between them that weren't moving and then were just gone.
12/12/14,10/5/14,02:45,St. Petersburg,FL,Other,~10 seconds,Crescent shaped UFO grace the sky and head towards the moon on St. Pete Beach.
12/5/14,11/30/14,05:00,Palmetto Bay,FL,Light,2 minutes,BRIGHT WHITE LIGHT MOVING WEST TO EAST VERY FAST.
12/5/14,11/29/14,21:35,Sebastian,FL,Disk,2 seconds,Circular disc of light zooming extremely fast overhead and zigzagging once.
12/5/14,11/29/14,20:30,Green Cove Springs,FL,Sphere,2 minutes,Bright sphere over Green Cove Springs.
11/26/14,11/25/14,22:30,Ft. Lauderdale,FL,Light,Varies,Bluish light over Ft. Lauderdale seen many times in the same area.
11/26/14,11/25/14,20:30,Islamorada (Keys),FL,Light,30 seconds,Series of five orange lights.
11/26/14,11/23/14,19:00,Daytona Beach,FL,Circle,5 minutes,Three round flashs of light over ocean.
11/26/14,11/22/14,00:00,Atlantic Beach,FL,Changing,30 minutes,Unusual points of light in the Atlantic Beach sky.
11/21/14,11/18/14,21:44,Miami,FL,Flash,15 seconds,Two red flashes of light over turnpike near Cutler Ridge. Caused streetlights go out.
11/21/14,11/15/14,23:45,Orlando (Lake Jessimine),FL,Flash,30 seconds,Several unexplainable flying objects spotted over Orlando.
11/21/14,11/7/14,02:00,New Port Richey,FL,Light,4 minutes,I went out and looked up in night sky saw light traveling up and up then faster than was gone.
11/14/14,11/9/14,20:21,Tampa,FL,Circle,5 minutes,We saw 4 orange round ufos near each other and 3 more orange ufos flying toward them. We did not hear any engine noise.
11/14/14,11/8/14,22:15,Spring Hill,FL,Formation,5 minutes,Witness to FLEET of UFO's over Spring Hill Florida.
11/14/14,11/7/14,21:00,Jacksonville,FL,Fireball,30 minutes,Blue green ufo silent.
11/14/14,10/24/14,18:27,Sanibel,FL,Cigar,15 minutes,Object was unidentifiable and far out over the Gulf of Mexico sky.
11/6/14,11/1/14,22:45,Spring Hill,FL,Fireball,2 minutes,Flame looking object.
11/6/14,10/30/14,20:00,Dover,FL,Light,2 hours,To many bright orbs.
11/6/14,10/28/14,22:33,Marco Island,FL,Unknown,1 hour,White light (s) spiraling back and forth across the Gulf of Mexico.
11/6/14,10/25/14,20:45,Cocoa Beach,FL,Fireball,1-2 minutes,A round red/orange fireball travelling horizontally.
11/6/14,10/25/14,11:30,Jacksonville,FL,Circle,10 minutes,Orange orbs.
11/6/14,10/23/14,08:30,Beverly Hills,FL,Oval,8 minutes,Two (2) metallic/chrome colored crafts hovering close to Earth and traveling quickly without turns or sounds.
11/6/14,10/21/14,00:00,Punta Gorda,FL,Unknown,2-3 minutes,Teal/White/Red light hovering near my place of employment.
11/6/14,10/18/14,21:15,Orlando,FL,Formation,20-25 seconds,Five orange lights traveling from west west north west to east east south east at high altitude.
11/6/14,10/17/14,01:00,Miami (Key Biscayne),FL,Unknown,2 minutes,Trail from a fast traveling object distorts the star lights.
11/6/14,10/15/14,04:45,Clermont Hwy 27 12 mi.south,FL,Triangle,<15 minutes,Two small triangle ufos looking alot like the ones in &quot;War of the Worlds&quot;...
11/6/14,10/12/14,20:25,Brandon,FL,Disk,2 seconds,FAST disc of bluish/white light.
11/6/14,10/7/14,13:00,Key Largo,FL,Light,2-3 seconds,Single bright white object seen by boat captain moving west to east at low altitude/super high speed.
11/6/14,9/10/14,03:00,Lithia,FL,Light,3 seconds,Walking my dog I saw a very bright light starting at about 500 feet arcing down to earth.
11/6/14,8/22/14,22:15,Lake Worth,FL,Rectangle,3 minutes,Object had three steady green lights and moved left right center then disappeared in north west sky of lake worth florida.
10/10/14,10/8/14,20:00,St. George Island,FL,Formation,6 seconds,3 amber lights over the Gulf.
10/10/14,10/6/14,21:50,Deltona,FL,Fireball,~2 minutes,Object appeared briefly as a fireball or burning ember of some kind. Glowing bright Orange.
10/10/14,10/5/14,16:00,Jacksonville,FL,Disk,2-3 minutes,Disc shaped object seen in the middle of the afternoon.
10/10/14,10/5/14,10:00,Jacksonville,FL,Oval,5 seconds,White Disc In the Sky: Viewed From Riverside Avenue.
10/10/14,10/3/14,00:00,Labelle,FL,Light,15 minutes,TWO BRIGHT LIGHTS IN THE EARLY SKY MYSTERIOUSLY DISAPPEAR.
10/10/14,10/1/14,21:30,St. Petersburg Beach,FL,Fireball,Instant,Fireball over Tampa Bay inlet - Egmont Key - St. Pete Coast.
10/3/14,10/2/14,20:37,Buckhead Ridge,FL,Light,4 minutes,3 bright white orange lights rising up from Lake Okeechobee.
10/3/14,9/28/14,20:30,Jacksonville,FL,Unknown,30 minutes,Bright light on Hodes BLvd fast flying close not plane or helicopter.
10/3/14,9/25/14,20:00,Homestead,FL,Light,15 minutes,Orange colored lights Everglades.
9/25/14,9/25/14,02:00,Lehigh,FL,Chevron,15 seconds,A chevron-shaped black air craft gliding or floating through the night sky with no sound and held red lights along the edges.
9/25/14,9/24/14,23:50,Pompono Beach,FL,Triangle,30 seconds,Triangular large silent object with rows of light cant explain color weird white from point towing points of light.
9/25/14,9/22/14,19:30,Jacksonville,FL,Unknown,3 minutes,((HOAX??)) I finally have it on tape.
9/25/14,9/20/14,01:55,Vero Beach/Melbourne,FL,Circle,5 minutes,Bright yellow orange glowing circular object observed for aprroximately 5 minutes.
9/25/14,9/18/14,23:30,Valrico,FL,Unknown,30 seconds,Audible humming vacuum sound covered by clouds with orange glow.
9/25/14,9/18/14,23:00,Indialantic,FL,Light,5 minutes,Bright green & red light which ascended very quickly from horizon and moved in a way no plane could.
9/25/14,9/18/14,21:30,Sanford,FL,Light,15 seconds,Large bright white light as if an aircraft was soon to land but no flashing/strobe lights at all then disappeared.
9/18/14,9/14/14,20:00,Wellington,FL,Triangle,1 minute,Triangular orbs move in sky.
9/18/14,9/13/14,21:04,Jacksonville,FL,Circle,7 minutes,Orange/Red UFOs.
9/10/14,9/9/14,20:10,Boca Raton,FL,Cylinder,5 minutes,6 red fire objects in the sky.
9/10/14,9/6/14,01:00,Naples,FL,Light,currently,There are currently lights over the golf coast in Naples Florida.
9/5/14,9/3/14,19:00,Boca Raton,FL,Circle,5-8 minutes,I saw red glowing object with 2 green lightning like beams flashing randomly from right side of object which also darted sideways.
9/5/14,8/31/14,09:35,Demands,FL,Light,10 minutes,strange orange lights following each other.
9/5/14,8/29/14,23:30,Melbourne Beach,FL,Circle,10 minutes,Reddish-yellow glowing ball moving across the sky in an even ascending direction.
9/5/14,8/29/14,22:30,Port Charlotte,FL,Fireball,5 minutes,Fireball type aircraft that changed to 6 quickly flashing lights in a saucer shaped configuration.
8/31/14,8/26/84,16:00,Altha (near),FL,Cylinder,30 minutes,The object hovered behind a cloud for close to a half hour and if it was a helecopter it would have made a sound.
8/29/14,8/26/14,03:00,Sarasota,FL,Formation,2 minutes,Formation of 4 what looked like stars moving across night sky from north to south.
8/29/14,8/25/14,21:00,Orlando,FL,Light,1:30 seconds,BIG BALL OF LIGHT DISAPPEARED INTO THE SKY IN FRONT OF ME AND MY SISTER.
8/29/14,8/24/14,22:30,Fort Pierce,FL,Fireball,1 minute,Four small flaming objects silently flying toward the north west.
8/29/14,8/24/14,22:00,Tamarac,FL,Circle,1 minute,Lights in the sky one thousand times stronger than any airplane or helicopter search light.
8/29/14,8/24/14,20:45,North Lauderdale,FL,Cylinder,5 minutes,Orange/red lights in the night sky.
8/29/14,8/23/14,22:00,Cape Coral,FL,Light,Returning home,Yellowish UFO light sighting at night.
8/29/14,8/22/14,21:10,Kissimmee,FL,Unknown,4 minutes,fast moving light traversed entire sky in minutes.
8/22/14,8/22/14,12:30,Palm City,FL,Circle,10 seconds,Clear bubble with feather looking object in center.
8/22/14,8/21/14,22:15,Davie,FL,Fireball,5 minutes,Suspicious reds lights in the sky.
8/22/14,8/20/14,04:15,Jacksonville,FL,Disk,1 hour,Dark black saucer hovering over tree line.
8/15/14,8/10/14,22:00,Tampa,FL,Circle,1 minute,Circular object that hovered and moved with red and green flashing lights.
8/15/14,8/10/14,20:27,Boca Raton,FL,Circle,3 minutes,Circular object with a ring of green lights with 2 red lights next to each other.
8/15/14,8/8/14,21:30,DeBary,FL,Circle,20 minutes,Sighting of flying object in night sky shooting sparks.
8/15/14,8/8/14,12:00,Tampa,FL,Disk,15 seconds,Shiny silver flat fast pace.
8/15/14,8/6/14,22:00,Orlando,FL,Light,35 seconds,Near the Orlando International Airport. Light seen ascending from south to north. In a White and orange color.
8/8/14,8/8/14,00:45,Safety Harbor,FL,Circle,00:00:05,Small light disc circling ball of light flies by. Not a vessel.
8/8/14,8/6/14,22:00,Cape Canaveral,FL,Unknown,30 minutes,Hovering silent craft red and green lights flashing. 20 minutes in one spot wierd lightning appeared.
8/8/14,8/5/14,04:00,Windermere/Orlando area,FL,Light,1 minute,Orange reddish orbs in the Orlando/Windermere area.
8/8/14,8/5/14,04:00,Wildwood,FL,Fireball,<2 minutes,Stationary silent orange glowing object that faded away to look like a star in less than 2 minutes.
8/8/14,8/5/14,04:00,Fort Pierce,FL,Circle,<5 minutes,Orange fireball pushing up and over the ocean.
8/8/14,8/2/14,21:40,Orlando,FL,Egg,3 minutes,Orange craft during storm.
8/8/14,8/2/14,05:00,Lauderdale-by-the-Sea,FL,Fireball,3 seconds,Blue circular light streaked above the beach and disappeared.
8/8/14,8/1/14,22:15,Orlando,FL,Fireball,5-7 minutes,3 reddish orange fireballs.
8/8/14,8/1/14,21:30,Miami,FL,Other,20 seconds,I saw the object moving in a glide-like motion very fast.
8/8/14,7/4/14,20:30,Cape Coral,FL,Cylinder,10 minutes,((HOAX??)) By eye appeared 6 red flashing lights 1 purple that caught My attention so I grabbed my 80x52 binocs and saw what.
8/1/14,7/30/14,23:15,South Daytona,FL,Unknown,4 minutes,Daytona Beach UFO Triangle shaped red/orange SW-NE.
8/1/14,5/4/12,20:30,Sanford,FL,Circle,1 minute,Low flying round object with white circulating lights.
7/26/14,7/25/14,21:30,Clearwater,FL,Circle,10 seconds,Blue light.
7/26/14,7/22/14,00:05,Jacksonville,FL,Unknown,3 minutes,Flashing flying object.
7/26/14,7/21/14,20:30,Cocoa Beach,FL,Fireball,Evening,Laying in my backyard. Looked up and seen a fire looking thing and then gone. No noise.
7/26/14,7/18/14,23:00,Jupiter,FL,Fireball,2 minutes,Orange glowing round object. Moving slowly and speeds up and goes high until looks like a star.
7/26/14,7/18/14,00:00,Daytona,FL,Fireball,3 minutes,Fireball.
7/26/14,2/15/14,01:20,Clearwater,FL,Triangle,2 minutes,Triangular light formation.
7/26/14,3/28/11,15:00,Lauderdale-By-The-Sea,FL,Changing,20 minutes,Three changing form objects at daylight.
7/20/14,7/20/14,00:00,Daytona,FL,Oval,2 minutes,Deep bright red glowing oval craft in the sky.
7/20/14,7/18/14,18:45,Cape Coral,FL,Cylinder,2 minutes,Distinct white/silver metallic craft with discernable top and bottom flying across northern sky and disappeared. No clouds in sky.
7/20/14,7/16/14,05:00,Ormond Beach,FL,Light,35 minutes,Multiple sightings.
7/20/14,7/13/14,21:03,Miami,FL,Light,5 seconds,Fast green light seen by my boyfriend and I and another pedestrian.
7/20/14,7/12/14,22:30,Miami,FL,Circle,1+,Single Red/Orange Circular Light Hovering In Kendall sky.
7/20/14,7/11/14,22:00,Cape Coral,FL,Fireball,30 minutes,Red glowing balls of light moving quickly from north to south.
7/20/14,12/31/13,23:00,Lakeland,FL,Circle,10 minutes,5 orange globes moving in sync...no sound.
7/20/14,3/23/13,22:00,Brandon,FL,Disk,4 minutes,Neon yellow huge saucer seen next to full moon.
7/11/14,7/8/14,21:30,Apalachicola,FL,Light,20 minutes,A large spherical orange light appeared over the gulf and blinked several times. Several minutes later two planes approached.
7/11/14,7/6/14,20:45,Davenport,FL,Light,25 minutes,1 singular light occurred and then approximately about 10 minutes late another appeared to the right of it and 5 min. after that one.
7/11/14,7/5/14,17:00,Clermont,FL,Circle,3 minutes,3 red dots formed a triangle faded away and then came back.
7/11/14,7/4/14,22:30,St. Petersburg,FL,Fireball,5-7 minutes,Two redish orange balls hovered over northern sky then both disappeared.
7/11/14,7/4/14,22:00,Edgewater,FL,Fireball,1:30,Orange Glowing ball traveling silently approximately 1500 feet along interstate.
7/11/14,7/4/14,21:30,Coral Spring,FL,Oval,10-20 minutes,Red oval ligjts started at gulf coastline traveling west to east then ascending.
7/11/14,7/4/14,21:00,Middleburg,FL,Fireball,5 minutes,6 fireball type flying objects witnessed.
7/11/14,7/4/14,20:30,Panama City Beach,FL,Sphere,1.5 hours,Orange spheres over Panama City Beach Florida.
7/11/14,2/20/10,13:47,Clearwater,FL,Triangle,12 minutes,5 UFO's in broad daylight sighting.
7/5/14,7/4/14,21:25,Orlando,FL,Light,3-5 minute,No noise and flew in commercial airspace.
7/5/14,7/4/14,21:00,Royal Palm Beach,FL,Circle,3 minutes,3 red/orange not perfect spheres with flame inside of it rapidly crossed the night sky followed by a 4th.
7/5/14,7/4/14,21:00,Pompano Beach,FL,Circle,10-15 minutes,Green lighted UFO spotted over fireworks display.
7/5/14,7/4/14,21:00,Cape Coral,FL,Other,3 minutes,Two orange glowing objects that appeared to be like balloons people ride in with fire in the baskets.
7/5/14,7/4/14,20:30,Naples,FL,Circle,15 minutes,Three orange lights each moving then fading away separately.
7/4/14,7/3/14,21:20,Naples,FL,Fireball,20 seconds,Red fireball started at coastline traveling west to east upwards and disappeared into clouds.
7/4/14,6/30/14,19:30,Miami,FL,Changing,~5 minutes,Hovering light over Miami Dade.
7/4/14,6/29/14,00:00,Lake Worth,FL,Fireball,3-5 minutes,Red fire balls in Lake Worth in the sky.
6/27/14,6/26/14,10:20,North Port,FL,Oval,3 minutes,2 red shapes moving very slow close together and then disappeared.
6/27/14,6/24/14,11:30,New Smyrna Beach,FL,Other,2.5 hours,Cloud ships over Bethune Beach.
6/27/14,6/23/14,00:40,Orlando,FL,Triangle,5 seconds,Triangular object with bright red and green lights.
6/27/14,6/21/14,21:00,Brooksville,FL,Light,5 seconds,I saw a flying white ball. Looks like a flying moon. It flew across the sky so fast. Definitely not a plane.
6/27/14,6/21/14,21:00,Spring Hill,FL,Light,5 seconds,I saw a flying white ball. Looks like a flying moon. It flew across the sky so fast. Definitely not a plane.
6/27/14,6/17/11,00:00,Naples,FL,Unknown,?,Possible abduction.
6/24/14,6/22/14,20:35,Deltona,FL,Disk,15 minutes,Red glowing light under a disk shape.
6/24/14,6/21/14,21:50,Cape Coral,FL,Circle,5-8 minutes,White ball outlined with what appeared to be fire.
6/24/14,6/21/14,21:45,Orlando,FL,Circle,8 seconds,Bright light across Orlando skies.
6/24/14,6/21/14,21:00,Lakeland,FL,Fireball,2-3 minutes,3 objects on fire moving higher and higher till out of sight.
6/20/14,6/19/14,10:00,The Villages,FL,Light,3 minutes,3 orange lights.
6/20/14,6/14/14,23:40,Tampa,FL,Fireball,3-4 minutes,Fireballs over Carlton Arms North.
6/20/14,6/14/14,22:41,Parkland,FL,Light,2-3 minutes,Mysterious hovering lights over the Florida Everglades.
6/20/14,6/14/14,05:55,Thonotosassa,FL,Disk,45 minutes,Saucer with catacomb bottom engines separating from silver docking station.
6/20/14,5/2/14,02:37,Orange Park,FL,Unknown,1-2 minutes,Low Frequency makes house feel as though it would implode.
6/13/14,6/10/14,06:20,Jacksonville,FL,Triangle,15,Very bright white light(s) on a stationary object with angular lines.
6/13/14,6/9/14,05:45,Jacksonville,FL,Triangle,45 minutes,Very bright angular object that stayed motionless within eye view; lots of disturbed birds.
6/13/14,6/7/14,22:18,Miami,FL,Fireball,6 minutes,Strange Fire In the Sky.
6/13/14,6/7/14,06:00,Clermont,FL,Other,20 seconds,Intense RED mushroom shaped object over golf course lake.
6/13/14,6/6/14,20:20,Sunrise,FL,Teardrop,3 minutes,Glowing round sphere that split in to many pieces.
6/6/14,6/5/14,21:30,Palm City,FL,Unknown,20 seconds,It looked like a star skirting across the sky.
6/6/14,6/5/14,17:00,Fort Lauderdale,FL,Chevron,30 seconds,Silver chevron object in clear blue sky over Fort Lauderdale at 5 pm in afternoon.
6/6/14,6/5/14,09:00,Lutz,FL,Fireball,10 minutes,Fireballs.
6/6/14,6/5/14,05:38,St. Petersburg,FL,Fireball,3 minutes,Erratic movements. Never in the same place. Then stopped and very rapidly disappeared.
6/4/14,6/2/14,21:00,Wellington,FL,Cigar,30 seconds,Cigar shaped light in southern sky of Wellington.
6/4/14,5/31/14,09:00,Delray Beach,FL,Light,40 minutes,Two bright white lights in daylight over south Florida.
6/4/14,5/25/14,21:28,Boca Raton,FL,Fireball,~2 minutes,Slow moving fireball flies across sky then shoots into space.
6/4/14,5/24/14,11:15,New Port Richey,FL,Formation,~5 seconds,Silent craft red blinking lights w/ one white light.
